productId,userId,reviewHelpfulness,reviewRatings,reviewDates,reviewTitles,reviewTexts
B00250I0EG,['A2VJBGSGUC78FB'],1.0,['5.0'],['2009-11-14 00:00:00'],['Great Healthy Snack'],['A good tasting light chip that has some value in nutrition.  Everyone get the munchies....is this is a good alternative to eating potato chips!']
B001IZM8A6,['AVI998S4IX2Y1'],1.0,['5.0'],['2009-11-11 00:00:00'],['A Fantastic & Healthy Product'],"['A grande item !  Delicious fish with the ultimate flavor, best  ever in a can for all purposes !  I sent a case to my Mother recently diagnosed with Diabetes, and she loves it as a main entree for cooking patties !']"
B000G6RYNE,"['A13VD7TJDWVOEC', 'AKKQKYX8ODUAF', 'A3RB0YBBYGXBYE', 'A3492ZW10B65ON', 'A2ZEFDVX4X5TPX', 'A2MMTWKCJET6S', 'A3RMGIKUWGPZOK', 'A1E2Y40TTPL8YK', 'A56JFSLUCHI4J', 'A1DW1FK1H3F2TM', 'A3PJZ8TU8FDQ1K', 'A3PJZ8TU8FDQ1K', 'AU3VZDTQH0J4M', 'A39Y59C6FTC0GL', 'A3I5AT1101AS3A', 'A22LENLDTGQIU7', 'A2DQBXU2LEVWWA', 'A4NDPXCYKRCY2', 'A3TK2IOP8UQ087', 'AYBYYDVV5ABJE', 'A13SOXNMWXQVNU', 'A1BXG0K7UD9CTD', 'AWLK6NSSV0YNA', 'A3RMGIKUWGPZOK', 'A14SOW889A4TAT', 'A6UFSCD6O8JMT', 'A3ARC3UIY3Z1KQ', 'A2GDBBZMMBX1L', 'A3RMGIKUWGPZOK', 'AWM1SL1PYY3A3', 'AW11YEHZRZ4D1', 'A3PJZ8TU8FDQ1K', 'A1Q7A78VSQ5GQ4', 'A1LFB8KRBI9IE2', 'A2N10M1J3KJZK4', 'A3NXBP212KFH5X', 'A3RMGIKUWGPZOK', 'A3PM9DMVYG9HDK', 'A3PJZ8TU8FDQ1K', 'A3M174IC0VXOS2', 'A2FVD05Z2FYW1P']",17.812169312169313,"['5.0', '5.0', '5.0', '5.0', '4.0', '4.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '2.0', '1.0', '1.0', '3.0', '2.0', '5.0', '3.0', '5.0', '1.0', '5.0', '3.0', '1.0', '4.0', '1.0', '2.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '4.0']","['2009-11-16 00:00:00', '2009-11-13 00:00:00', '2009-10-21 00:00:00', '2009-08-19 00:00:00', '2009-08-05 00:00:00', '2009-06-16 00:00:00', '2009-06-15 00:00:00', '2009-06-11 00:00:00', '2009-03-18 00:00:00', '2009-01-15 00:00:00', '2009-01-12 00:00:00', '2009-01-12 00:00:00', '2009-01-10 00:00:00', '2009-07-17 00:00:00', '2009-01-31 00:00:00', '2009-09-12 00:00:00', '2009-12-25 00:00:00', '2009-11-19 00:00:00', '2009-10-11 00:00:00', '2009-08-26 00:00:00', '2009-01-11 00:00:00', '2009-09-27 00:00:00', '2009-02-18 00:00:00', '2009-06-15 00:00:00', '2009-12-29 00:00:00', '2009-11-01 00:00:00', '2009-04-06 00:00:00', '2009-02-19 00:00:00', '2009-09-05 00:00:00', '2009-04-21 00:00:00', '2009-03-29 00:00:00', '2009-01-12 00:00:00', '2009-08-04 00:00:00', '2009-11-03 00:00:00', '2009-08-01 00:00:00', '2009-07-01 00:00:00', '2009-06-15 00:00:00', '2009-05-14 00:00:00', '2009-03-15 00:00:00', '2009-06-15 00:00:00', '2009-06-03 00:00:00']","['Best Kettle Chips!', 'The Supreme Salt & Vinegar', 'Delicious as always!', 'OooH Yummy!', 'Not quite the best...', 'want to gaain twenty pounds with no control whatsoever? Buy this!', 'One of Their Best Flavors', 'Love these chips!', 'Highly addicitive chips', 'These are AWESOME!', 'One bite and you\'ll become a ""chippoisseur""', 'Crunchy, salty, sweet...finally, a Superbowl snack that scooores!', 'These chips make me weak at the knees', 'Love Kettle Chips, but not this flavor!', 'Maybe the worst chips ever.', ""Surprise 1  It's different..."", 'boulder salt and malt vinegar chips are way better', 'POTATO CHIPS', 'Lightly Salted, Heavily Delicious!', 'Too Much Flavor', 'Chip snob alert!', 'They changed the Chips now they taste horrible', 'Great deal', 'Not the Best', 'Over-fried', 'No salt Kettle chips.', 'VERY DISAPPOINTED', ""Bags O' Salt with chips added."", 'Great Chip!', 'Awesome and delicious!', 'The only thing I have ever been addicted too...these chips!', 'One bite and you\'ll become a ""chippoisseur""', 'YUM! If you want a snack, have something REALLY good!', 'Eating them for years.', 'These chips will make you fat', 'Like Spice? Get these', 'Fantastic', 'Sweet, salty, tangy', 'One bite and you\'ll become a ""chippoisseur""', 'CRISPY, CRUNCHY, AND ROBUST', 'Tangy and delicious snack']","['As a professional potato chip muncher, I see these as thee very BEST on the market. Rich taste and flavor!! Almost impossible not to finish the entire bag.The true meaning of decadence!', 'These are hands-down the absolute best Salt & Vinegar chips you can buy.  They have a great, strong flavor that has left me addicted.  These are certainly my favorite chips.  I highly recommend trying them!', ""Oh, I love these chips! And they're so hard to find where I am, and when I do find them, they're usually $1-2 more per bag for less. Great that these are so cheap here at Amazon."", 'I LOVE these chips!  It is a little weird to review potato chips.  But these chips are great. The crunch is just right, plus they have just the right amount of salt. Not to salty not too bland. They are a little oily but that\'s ok. The best thing is the 2 oz package. When I buy a larger bag it\'s harder to resist eating them all.  This 2 oz package allows for a little ""portion control"". Be sure to use your scissors to open, \'cause these chips are packaged for freshness and don\'t open easily. Enjoy!', ""In the past couple years I have eaten and reviewed several kinds and styles of chips,  from the best I've ever had to big disappointments.  If you have eaten the LantChips varieties, there is no way that they are not the best as a group; the Kettle chips are rightly salted and I was so irritated by some Pringles products.  Kettle has good flavor but the small size and overwhelming oiliness takes away from the flavors.  All in all, its good to have choice--Amazon does not stock the LantChips all the time so there are some days that there is no choice."", 'these chips are good, and bad, and create moral dilemmas constantly. If wou are strong at will, or having a large BBQ go for it, but as for me, i was in the habit of bringing a new bag to work every three days, had to put in a lot of time on the treadmill to make up for it. BEWARE', 'Kettle Chips flavors can be hit or miss.  Some of their flavors are terrible.  But this is very simple and delicious.  Probably one of their best flavors.<br /><br />Pros', ""We bought these chips at a little sandwich shop in Sonoma while we were on vacation. I wasn't sure what to expect by the package, and at first bite I didn't know what to think...and then all of the flavors hit!<br />Yum! They are a bit spicy, but nothing overpowering. Just lots of crunchy, sweet, spicy goodness. They aren't sold everywhere though, I'm still trying to find them somewhere close to where I live."", ""I have to admit that those chips are so good that they are highly addictive. I can't stop eating them!!! It's crunchy and seasoned at the right amount of flavor and salt. Just perfect!!! Believe me, some chips are so salty, I can't finish a small bag. But this one... I just keep on eating!"", 'These are some of the best chips that I have ever had... They sure beat anything else out there and are even cooked in a way that is better for you than most other name brands. They are tangy and crisp and satisfy any craving at the time! These will be the only chips that I buy from now on and I thank amazon for letting me buy them online in bulk and save some money at the same time!', 'I\'m addicted to salty and tangy flavors, so when I opened my first bag of Sea Salt & Vinegar Kettle Brand chips I knew I had a perfect complement to my vegetable trays of cucumber, carrot, celery and cherry tomatoes. Skip the dip; balance the tangy chips by alternating bites of raw vegetable.<br /><br />As an Oregonian, I\'m proud to share these delectable snacks with friends, especially those living outside our state and who haven\'t experienced gourmet chips. I tell them Kettle Brand does for potato chips what microbrews did for beer.<br /><br />Kettle Brand potato chips are unmistakable--a light gold color, rich flavor and amazing crunch. Kettle Brand chips are also a healthier snacking option than the major chip brands. Kettle Brand chips don\'t have trans fats, MSG or artificial flavors and colorings. The company also has a line of organic potato chips and all of their products are certified Kosher.<br /><br />I also recommend <a href=""http', ""These Honey Dijon chips bring a terrific balance of salty, tangy, sweet and crunchy. Other brands I've tried use too much mustard flavor, which overpowers the Honey Dijon pairing.<br /><br />These chips make a great side dish on a BBQ plate with baked beans, coleslaw or potato salad and grilled meat. Naturally, they also go down great with beer.<br /><br />As an Oregonian, I'm proud to share these delectable snacks with friends, especially those living outside our state and who haven't experienced gourmet chips. I tell them Kettle Brand does for potato chips what microbrews did for beer.<br /><br />Kettle Brand potato chips are unmistakable--a light gold color, rich flavor and amazing crunch. Kettle Brand chips are also a healthier snacking option than the major chip brands. Kettle Brand chips don't have trans fats, MSG or artificial flavors and colorings. The company also has a line of organic potato chips and all of their products are certified Kosher.<br /><br />I also recommend these other Kettle Chips flavors"", ""These chips remind me of a long obsolete brand of chips we could get in middle school. They are by far the tastiest chips I've had and it's impossible to walk past the aisle without picking up the trademark blue bag and then putting the bag clip on the bag!"", ""I was really looking forward to trying these chips since I love cheese but I was SUPER DISAPPOINTED! I am a big fan of Kettle Chips but these tasted somewhat stale and almost plain! They are supposed to have a cheddar taste but you cannot taste any of that...it's annoying. I do not recommend this flavor..salt and vinegar and buffalo bleu are my favorite."", 'These are perhaps the worst chips that have ever gone into my mouth.<br /><br />For my entire life Sour Cream & Onion (and in this case ""& Chive"") chips were my favorite. Recently Kettle brand Honey Dijon Mustard took that slot. So when I found out they had sour cream & onion I just had to try them.<br /><br />As soon as I opened the bag the chips smelled of powdered milk. And indeed each chip is coated with a powdered sour cream that is just awful. It tastes like rancid milk. Not just sour, but like sour cream that when rancid. The powdery texture is also extremely unappealing. I basically hated these chips. I would not recommend these chips to anyone unless they had a particular affinity for a powdery, chalky texture on a chip, with a rancid (and onion flavor) and I have a hard time believing that person exists.<br /><br />I plan on contacting Kettle and sharing my thoughts with them. Hopefully they\'ll reassess the seasoning on these otherwise wonderful kettle style chips.', 'Kettle chips now look, feel and taste like Lays.  These chips used to be my favorite when it was crinkle cut and hefty.  Now, no longer my favorite.', ""These are decent, but if you want a realllly good salt and vinegar chip, try Boulder's Salt and Malt Vinegar chips.  THOSE are awesome."", 'Being a salt-free product is why I purchased this, but the chips are quite greasy.', ""These are the best potato chips that money can buy.  There is just enough salt to taste it, but not so much that it masks the lingering potatoey awesomeness after you've wolfed down a bag of these beauties.  Each chip has the perfect thickness - my teeth get excited every time I put one in my mouth!  Everything about these chips is so perfect, it's like they were made by God and delivered by Gabriel himself.  Now that I know Amazon carries these, I don't even have to leave my house to buy them!  I may never eat anything else again!"", ""These things are just too darn cheesy. If you like a lot of flavor, you'll love these. Otherwise, you will overdose on their cheddary goodness."", ""It feels strange to review chips, but I am compelled because these are my absolute favorite chips. Kettle has lots of flavors but I always go back to these regular lightly salted.<br /><br />They are thicker and sometimes greasy at the bottom of the bag, plus they often looked burned. They are not actually burned. It has something to do with how much sugar is in the potato that makes it dark. I love to open a bag and find some browned chips.<br /><br />Lays and Wise have their place but I've become a chip snob thanks to Kettle.<br /><br />Like Edy's or Breyer's ice cream, some products are worth the money. These are the best of the best."", 'I once loved these chips and they were the only chips i would buy.  I discovered them when I was in England back in 2000 and quickly became a fan.  About a year ago I picked up a bag that was on sale at my local supermarket.  I was finding it odd that they were on sale so much but took advantage of it.  After opening the bag I found the chips were not even close to the Kettle chips I was used to.  They were all uniform whitish yellow in color, flavor was way off, the lovely extra crisp brown chips were gone completely and I was very disappointed.  So I e-mailed Kettle with the following', 'These Backyard BBQ Kettle Chips were a great deal with the promo code.  It was nice to have a larger size bag.  Some Kettle Chips in the grocery store are only about 5 ounces and we polish them off in one family lunch!  They arrived fresh and were not in crumbles as some other chips from Amazon Grocery have been.  Great flavor and All Natural!', ""These chips are okay.  Personally, I find the flavor combination on a greasy chip to be somewhat strange.  They're not necessarily bad but they're the kind of chip where you're only going to be able to have three of four chips before the flavor loses its novelty."", ""I bought this brand as a trial since I am tired of the Pingos.<br /><br />It claims that it is natural. I have no argument on this. But the point is that more than 50% in the bag is over-fried and in brown color. I really suffer eating the over-fried chips. I open some other bags and it looks like the same. So I just throw away all of them. I don't know if I was with bad luck or every bag they are selling is the same. But for sure I will never buy this brand any more."", 'They are good but wish they were also baked. Have not found baked no salt potato chips anywhere. If there are any I wish someone would post.', 'I ORDERED KETTLE CHIPS IN THE FOLLOWING FLAVVORS<br />SALT & FRESH GROUND PEPPER<br />TUSCAN 3 CHEESE<br />N.Y. CHEDDAR AND HERS<br /><br />THEY ALL TASTED THE SAME TO ME.  IF THERE IS A VARIETY PACK SUGGEST U ORDER BEFORE ORDERING LARGE SIZE.<br /><br />I WISH I COULD RETURN THE UNOPENED BAGS.', ""I don't know if it was the case of chips we received or what, but everyone we allowed to sample the chips (in a buffet style setting) agreed that these were slightly on the salty side.<br />One person jokingly stated that these would be terrific for melting ice and snow, due to the amount of salt in these.<br /><br />We had ordered these with the expectations that these would be similar to the Lay's Kettle Mesquite Potato Chips, but these Kettle brands outback bbq chips are the exact opposite.<br /><br />Sorry folks, we just had better expectations from these chips but they a little on the on the salty side.<br /><br />We are still looking forward to Amazon finally getting the Lay's Kettle Mesquite Potato Chips in stock.<br />These got a 2 star, because the bbq powder they had used on these were flavorful enough to be unique."", ""With Kettle Chips, you really have to be careful.  Some of their flavors are nauseating.  With that said, they DO make fantastic plain chips.  Thick cuts of potato, fried to a dark golden brown.  They are crunchy and lightly salted with sea salt.  I can't recommend these chips enough.  You won't regret it.<br /><br />Some people say they are burnt but they aren't.  From their website"", 'These are among the best chips I have ever eaten!  I first came upon them when I visited a CostPlus World Market store in Opelika, AL, in the Tiger Town Mall, in 2007.  I wasn\'t a big fan of dijon-flavored anything, but I decided to give these chips a try.  I was hooked.  I probably ended up buying over a dozen bags within just a few months\' time.  I searched all over my part of Alabama (the northwestern part of the state) and could not find them.  I later tried to find them at the World Market in Hoover, at the Patton Creek Shopping Center, and they did not carry this flavor.  However, when I learned that they were available on Amazon.com, and also available for PRIME Shipping - I bought them as soon as I read ""Kettle Chips Honey Dijon, 9-Ounce Bags (Pack of 12)!""<br /><br />You get a pretty big box, filled with 12 bags of these delicious morsels.  They last quite a while, but I will re-order, very, very soon!  I suggest you buy them, in this bulk form, and enjoy them - you won\'t be disappointed!  They go great with hamburgers and hot dogs - so they\'re perfect for spring and this coming summer\'s outdoor activities and cook-outs!<br /><br />Take my word for it, these chips are a hidden gem lost in the world of snack foods!  Buy some today, and fall in love like me!', ""I have never been addicted to anything in my life...until I tasted these chips.  I have tried other brands of the sea salt and vinegar flavor and they are just not the same.  You've got to stick with this blue bag of chips!"", 'I\'m addicted to salty and tangy flavors, so when I opened my first bag of Sea Salt & Vinegar Kettle Brand chips I knew I had a perfect complement to my vegetable trays of cucumber, carrot, celery and cherry tomatoes. Skip the dip; balance the tangy chips by alternating bites of raw vegetable.<br /><br />As an Oregonian, I\'m proud to share these delectable snacks with friends, especially those living outside our state and who haven\'t experienced gourmet chips. I tell them Kettle Brand does for potato chips what microbrews did for beer.<br /><br />Kettle Brand potato chips are unmistakable--a light gold color, rich flavor and amazing crunch. Kettle Brand chips are also a healthier snacking option than the major chip brands. Kettle Brand chips don\'t have trans fats, MSG or artificial flavors and colorings. The company also has a line of organic potato chips and all of their products are certified Kosher.<br /><br />I also recommend <a href=""http', ""I've found a new taste treat. I'm not a big one for potato chips, so I am sure I've come late to discover these. I think they are really good.  The processing & ingredients list is actually pretty good-no trans fats, etc. So, if you want an indulgence, these are A+ !  They are thicker & more tasty than the mass produced potato chips we've all come to know.  They are much more flavorful.  Never had a honey-dijon potato chip before. Incredibly good & a flavorful combination of sweet, tangy, salty. Also not overly hot or spicy. Excellent!<br /><br />If you want a snack, have something REALLY good. It's got to be worth the calories-and these are!"", 'I found these more than 10 years ago in a health food store. After I bought one bag I found myself stopping by that store once a week to get these chips. The New York Cheddar flavor is so good, you will have a hard time not eating a whole bag.', 'But you will enjoy ever step. I gained 5 lbs within a month of buying this 12 pack of full sized bags. Damn it! They should warn you about this! Tastes awesome though. When I finish my crash diet I will order another box (case?). ', ""These are the best spicy chips I have ever had the pleasure of eating.  They start off sweet, then as you eat more the spice builds up.  They are fantastic.  If you don't want to commit to a whole case, pick up a bag at your local Whole Foods first, then stock up here when you realize how amazing they are.  Got my case right here, and loving every bite.  On a side note, this brand (Kettle Brand) has many delicious varieties- this is just my personal favorite.  I also highly recommend"", ""I've eaten other brands of unsalted potato chips and they've always been terrible.  I didn't expect much when I bought these.  But after I tasted them I was amazed.  I have never enjoyed unsalted potato chips before these.  They have a natural potato flavor with thick, crunchy chips.  The only bad thing is the bag is a pain to open.  Use scissors and save yourself the aggravation."", ""Kettle brand chips are probably the best potato chips I've tasted thus far. They are thick, has a bite to them and I love their creative flavors. My favorite Kettle chip happens to be the honey Dijon. I think it's a great combination sweet, salty and tangy, perfect for one of those snack attacks when you don't know exactly what you want. I especially love the curled up chips for extra texture and crunch. These 2-oz bags are perfect for anyone who has a problem controlling portions (like me!)."", 'As an Oregonian, I make a point of sharing these Oregon-made snacks with friends who visit the state. I tell them the Kettle Brand does for potato chips what microbrew does for beer.<br /><br />Kettle Brand potato chips are unmistakable--a light gold color, rich flavor and amazing crunch. Kettle Brand chips are also a healthier snacking option than the major chip brands. Kettle Brand chips don\'t have trans fats, MSG or artificial flavors and colorings. The company also has a line of organic potato chips and all of their products are certified Kosher.<br /><br />Annette Solomon, a reporter for the Salem Statesman Journal noted that a glass of wine goes nicely with Spicy Thai chips. Solomon wrote, ""...you could be missing out on a wonderful pairing. These chips are spicy, so you would want to select a semi-sweet white wine. Also, a moderate amount of acid will subdue the strong flavors of ginger, lime, garlic and cilantro without over-powering them. Classically, a German-style Riesling fits these parameters perfectly.""<br /><br />I also recommend <a href=""http', ""We've long enjoyed this brand of chip, so when we began to think seriously about limiting out salt intake we were particularly pleased to find these.<br /><br />  Granted I bought them somewhat reluctantly because I'm a confirmed salt-aholic, generously sprinkling it on everything from eggs to green beans.  I was more than pleasantly surprised as these chips have a very satisfying robust taste and are crispy to boot.<br /><br />  How nice to be able to munch on these without worrying about too much salt."", 'For those who love salt and vinegar potato chips, this is the one to choose. The flavor is zippy and tart, with no unpleasant chemical aftertaste like the less ""natural"" versions of this snack. The 2-ounce bags are just right to share at lunch. The chips are a little greasy, and that\'s why I\'ve given them 4 stars instead of 5.']"
B002BCD2OG,['A2ZE5ICI6LWAZ0'],1.0,['5.0'],['2009-11-26 00:00:00'],"['Caramel flavor, excellent for baking and toppings (tips for using agave, too)']","[""If you want to find a good flavor substitute for maple syrup, barley malt, or brown rice syrup, this will do nicely. I use Madhava's agave nectar in my baked goods all the time, and am always pleased with the results. At the time I'm writing this, Amazon was out of stock as a vendor. However, when it was in stock, it was priced well for the 2-pack.<br /><br />Other than baking, I've used it to top waffles, pancakes, and in small doses (1/2 teaspoon) added it to oatmeal. A little goes a long way.<br /><br />Using agave nectar""]"
B00112B9T2,['A2CFBLKI8YMK24'],0,['5.0'],['2009-06-16 00:00:00'],['Best tea I ever had'],"['I was out to dinner with friends & family at ""The Saloon"" in ""Rte 46 Entertainment Complex"" in Sanford FL. Besides having an awesome staff (ask for Keith) and fabulous food (the escargot is a MUST) they serve China Mist tea. This is the 1st time I chose the Tropical Organic Green -- I have no doubt it is the best flavored tea I have ever had.']"
B000G6MBX2,"['A3QFVEQNX2FQ8P', 'A1UDFKEKTO70NX', 'A3MKD1JZEYH8J3', 'A2OPEDFVLL22TP', 'A2M7DO3ICXZWF1', 'A1KTR92SDR33GZ', 'A1DMR4TXV10JBB', 'A15UN7OK3WRFXE', 'A31UITXO8QXG3H', 'AQAEOMJX8ON8A', 'A4FVWK4UTFQVT', 'A2D8K0GPVMMSER', 'ARLTWKV2AUJ2F']",2.9166666666666665,"['5.0', '4.0', '5.0', '4.0', '5.0', '4.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '2.0']","['2009-12-23 00:00:00', '2009-06-16 00:00:00', '2009-10-24 00:00:00', '2009-10-22 00:00:00', '2009-08-12 00:00:00', '2009-07-27 00:00:00', '2009-07-04 00:00:00', '2009-06-11 00:00:00', '2009-06-03 00:00:00', '2009-05-01 00:00:00', '2009-03-07 00:00:00', '2009-03-04 00:00:00', '2009-03-25 00:00:00']","['Delicious!', 'tasty', 'The best tortilla chips I have ever eaten!!', ""Plocky's tortilla chips--tasty and healthy"", ""Plocky's Three Grain Tortilla Chips"", 'Tasty, but make sure you have gum', ""Don't stop carrying these chips"", 'OM NOM NOM NOM!', 'delicious and healthy', 'Unique schrumshist and tasty Tortilla Chips', 'Music to My Palate', 'yummy!', 'Very Tasty - BUT BEWARE']","['These potato chips are DELICIOUS!  I have not had potato chips in approximately two years as it has been difficult to find organic chips.  Amazon lowered the price on these, and I finally had a chance to order them.  I most definitely will be ordering them again!  My family and I love them.  They are pure and void of all artificial flavorings.  The true flavor is present, and it satisifies the need for something salty, sweet, spicy, and crunchy.  A++++', ""These chips are perfect for snacking with or without salsa. The texture is brittle and thin, like other Plocky's chips.<br /><br />The only downside"", 'I can\'t say enough good things about Plocky\'s chips!!  I have purchased this flavor and the black bean flavor <a href=""http', 'These chips are the only ones I found to be tasty and healthy. They have fewer fat calories plus higher fiber for those who want good taste and nutrition--the perfect blend!', ""We love these. Can't always get them in local stores, they don't keep them stocked even though we are always buying them out. Strong enough to dip in any condiment, great flavor and grain texture."", 'These spicy chips have a lot of great flavor but be warned, you will be left with some stanky breath afterwards! The first time I ate these was at night and then even after brushing and flossing I could taste them in my mouth the next morning. So just be careful about when you eat them, especially if you will be hanging out with people later in the day.', ""The first time I ate these chips was in Aruba in 2007.  I couldn't find them in our area (CT) so you can imagine my joy when I found them on Amazon.  I love these and hope you continue to carry them.  Your prices are terrific too.  I pay $2.99 in Aruba and they run about $2.46 a bag when I buy the case of 12 through Amazon.  Good job!!!!  Only problem is, now everybody wants them here and they steal my bags when the case comes in, but that's ok...sharing is good."", ""These chips are delicious. If you like salt & pepper flavored chips with a solid crunch, then you can't go wrong with these--they are the tastiest bag I've come across. The sea salt is easier on the palette than regular salt, in fact I have trouble cutting myself off mid-bag even though I normally enjoy a low sodium diet. I would feel like less of a lush if they had them in the 8-9oz bags."", 'I used to buy these at the local supermarket, but they are no longer carried there.  Finding them on Amazon I purchased a box and found they were fresh and delicious as I remembered.  For chips they are also very healthy.  I definately will buy them again.', ""Plocky's Red Beans and Rice Tortilla Chips are really tasty. I shared a few bags with my daughter in Iraq. She said Ummm they are Good. They are good for you too. No artificial stuff."", 'We like Plockys<br />They like us.<br />Plockys Plockys.<br />Mean no fuss.<br />Taste so good.<br />And healthy too.<br />Plockys Plockys.<br />Grab a bag or two.<br />Thank you Plockys!!', 'I Love these potato chip they r soooo good! =) sweet and spicy but not overwhelming just enough to work up the palate, not salty just enough to balance out the sweetness I will be ordering these again soon. LOVe IT!', 'Long story short - these are very tasty. We have purchased a number of flavors from this brand, this is my favorite.<br /><br />BUT... as noted by another reviewer - these contain MSG in the form of ""Yeast Extract"".<br /><br />It has become a popular means of hiding MSG lately by calling it different things, as a person who now finds himself having to use more caution in what I consume I find the whole process of hiding in plain site very bothersome.<br /><br />Also, the bag is not very large, but half of it is air. This may well help in shipping, but when paying a premium price for \'organic\' it just seems more deceptive.']"
B000NF69ZM,['A3FVAWZNKW9GX'],1.0,['4.0'],['2009-05-24 00:00:00'],['Perfect Sampler of Milka Chocolate'],"[""The Milka Naps Mix Gift Box is a fun, unique gift for those tired of Whitman's and the usual American brands. Nothing wrong with Whitman's, but sometimes a change of look and flavor is nice.<br /><br />As a sampler, it provides only a few of the Milka options. Four flavors are here""]"
B0018DQFPC,['A36MP37DITBU6F'],1.0,['4.0'],['2009-07-18 00:00:00'],"['My sons 9 & 11 loved making this, as easy enough to do by themselves. With adult supervision any age can do this neat project.']",['Really easy project for family fun anytime not just for Christmas. Just put icing between cookies and stack. Then ice outside and decorate. Great for all ages. Strawberry licorice rope looks like stuck together but just find end and unwind.<br /><br />* CAUTION UNDER 3** Small hard candy decorations swallowing hazard.<br /><br />Comes with everything you need except bowls an spoons.<br />contains ']
B0007NG56I,['A1HHS1SELWW6NY'],0.9411764705882353,['5.0'],['2009-05-11 00:00:00'],['Great way to order'],"[""My 50lb bag of oatmeal seemed like way too much, but as time went on I found more and more uses for it. I have so many recipes that I make weekly that I'm running out! This is a very high quality oatmeal and much cheaper and better than anything I've found in the grocery store.""]"
B000UWSQT0,['A1A0JJPS4JAZHI'],0,['5.0'],['2009-02-03 00:00:00'],['This caramel is fantastic!!!'],"[""Having eaten (and re-eaten) my way though all of the DAS caramel range, this remains my all-time favorite, and the one that usually gets the most rave reviews when I share them (which isn't an easy thing to do - just try one and you'll see what I mean).  I've been a caramel fan for ages, and while Werthers Butterscotch will do in a pinch, nothing has come closer to what my mother used to make than these.  They are chewy, buttery, and the little crunches of salt are spectacular (OK my mother didn't put salt in hers, this is an improvement).""]"
B000VKYKTG,"['A3UAHFFUHXJ7Z0', 'A3EGP5QU70NRKA', 'A1C1Y0S6QPBM4W']",2.0,"['5.0', '5.0', '5.0']","['2009-11-30 00:00:00', '2009-09-03 00:00:00', '2009-01-07 00:00:00']","['This Item Is Awesome!!!!', 'Yummy', 'Great Buy']","[""First of all, I love the packaging making it heatproof but it wouldn't have been a problem because I ordered it it winter and they were freakishly cold. I also want to thank VeryAsia for the free sample of mi goreng...it was delicious!!! I now love mi goreng."", 'Pocky is an incredibly good snack, but more than that, I was impressed with Very Asia\'s packaging. I had stupidly ordered something as easy to melt as chocolate in the dead heat of summer. On top of that the package of dessert pocky I ordered in 100 degree weather melted into this liquid goo. T_T So of course I was expecting all the pocky in my 10 boxes to be melted away, but they took the special care to put the pocky in a box reading ""PROTECT FROM HEAT"" and my pocky arriving in perfect condition! (Well, they did stick together just a bit). I love Very Asia more than anything now.', 'These where great couldnt stop eating them.<br />Lowest priced anywhere and will buy even more next time.<br />Cant say enough about these, they where shipped faster than what I paid to have shipped also.<br />Thank you so much.']"
B000HDMUQ2,"['AR37BG23UFBF6', 'A2EZOWS34XH567']",0,"['5.0', '5.0']","['2009-05-19 00:00:00', '2009-02-27 00:00:00']","['Highly recomended!', 'Very Berry Snack Bars']","['Great taste. Great ingredients. Great texture. Absolutely delicious! They are a little smaller and you may still be hungry if it is for a meal. I give one to my 5 year old son for breakfast and he is still a little hungry for more. Either that or they taste so good he wants more.', 'Recently diagnosed a gluten-intolerant, I have been looking for products that allow me to resume a semblance of my former life. These snack bars fit the bill. They have the mouth-feel of a traditional snack bar, and a pleasant tart-sweet fruit flavor.']"
